Exemplar.Row,Exemplar.Col,Jaccard,Group
114001,114002,0.163636363636364,P3M1
114001,114003,0.147540983606557,P3M1
114001,114004,0.166666666666667,P3M1
114001,114005,0.211538461538462,P3M1
114001,114006,0.209677419354839,P3M1
114001,114007,0.116666666666667,P3M1
114001,114008,0.115384615384615,P3M1
114001,114009,0.18,P3M1
114001,114010,0.101694915254237,P3M1
114001,114011,0.166666666666667,P3M1
114001,114012,0.183333333333333,P3M1
114001,114013,0.210526315789474,P3M1
114001,114014,0.218181818181818,P3M1
114001,114015,0.145454545454545,P3M1
114001,114016,0.185185185185185,P3M1
114001,114017,0.169491525423729,P3M1
114001,114018,0.196428571428571,P3M1
114001,114019,0.117647058823529,P3M1
114001,114020,0.140625,P3M1
114002,114003,0.152542372881356,P3M1
114002,114004,0.133333333333333,P3M1
114002,114005,0.150943396226415,P3M1
114002,114006,0.17741935483871,P3M1
114002,114007,0.160714285714286,P3M1
114002,114008,0.12,P3M1
114002,114009,0.14,P3M1
114002,114010,0.188679245283019,P3M1
114002,114011,0.173076923076923,P3M1
114002,114012,0.15,P3M1
114002,114013,0.135593220338983,P3M1
114002,114014,0.101694915254237,P3M1
114002,114015,0.150943396226415,P3M1
114002,114016,0.127272727272727,P3M1
114002,114017,0.175438596491228,P3M1
114002,114018,0.203703703703704,P3M1
114002,114019,0.1,P3M1
114002,114020,0.183333333333333,P3M1
114003,114004,0.15625,P3M1
114003,114005,0.155172413793103,P3M1
114003,114006,0.161764705882353,P3M1
114003,114007,0.126984126984127,P3M1
114003,114008,0.192307692307692,P3M1
114003,114009,0.166666666666667,P3M1
114003,114010,0.131147540983607,P3M1
114003,114011,0.196428571428571,P3M1
114003,114012,0.153846153846154,P3M1
114003,114013,0.0895522388059701,P3M1
114003,114014,0.109375,P3M1
114003,114015,0.175438596491228,P3M1
114003,114016,0.172413793103448,P3M1
114003,114017,0.123076923076923,P3M1
114003,114018,0.163934426229508,P3M1
114003,114019,0.0892857142857143,P3M1
114003,114020,0.149253731343284,P3M1
114004,114005,0.155172413793103,P3M1
114004,114006,0.17910447761194,P3M1
114004,114007,0.126984126984127,P3M1
114004,114008,0.107142857142857,P3M1
114004,114009,0.166666666666667,P3M1
114004,114010,0.254545454545455,P3M1
114004,114011,0.155172413793103,P3M1
114004,114012,0.153846153846154,P3M1
114004,114013,0.140625,P3M1
114004,114014,0.145161290322581,P3M1
114004,114015,0.116666666666667,P3M1
114004,114016,0.133333333333333,P3M1
114004,114017,0.17741935483871,P3M1
114004,114018,0.163934426229508,P3M1
114004,114019,0.196078431372549,P3M1
114004,114020,0.166666666666667,P3M1
114005,114006,0.107692307692308,P3M1
114005,114007,0.142857142857143,P3M1
114005,114008,0.122448979591837,P3M1
114005,114009,0.142857142857143,P3M1
114005,114010,0.107142857142857,P3M1
114005,114011,0.153846153846154,P3M1
114005,114012,0.133333333333333,P3M1
114005,114013,0.137931034482759,P3M1
114005,114014,0.12280701754386,P3M1
114005,114015,0.25,P3M1
114005,114016,0.150943396226415,P3M1
114005,114017,0.137931034482759,P3M1
114005,114018,0.12280701754386,P3M1
114005,114019,0.0384615384615385,P3M1
114005,114020,0.186440677966102,P3M1
114006,114007,0.1875,P3M1
114006,114008,0.135593220338983,P3M1
