Exemplar.Row,Exemplar.Col,Jaccard,Group
117001,117002,0.1,P6M
117001,117003,0.0666666666666667,P6M
117001,117004,0.0952380952380952,P6M
117001,117005,0.254237288135593,P6M
117001,117006,0.174603174603175,P6M
117001,117007,0.0925925925925926,P6M
117001,117008,0.115942028985507,P6M
117001,117009,0.0983606557377049,P6M
117001,117010,0.142857142857143,P6M
117001,117011,0.105263157894737,P6M
117001,117012,0.0892857142857143,P6M
117001,117013,0.107142857142857,P6M
117001,117014,0.25,P6M
117001,117015,0.135593220338983,P6M
117001,117016,0.161290322580645,P6M
117001,117017,0.145454545454545,P6M
117001,117018,0.155172413793103,P6M
117001,117019,0.0819672131147541,P6M
117001,117020,0.116666666666667,P6M
117002,117003,0.0909090909090909,P6M
117002,117004,0.120689655172414,P6M
117002,117005,0.166666666666667,P6M
117002,117006,0.147540983606557,P6M
117002,117007,0.222222222222222,P6M
117002,117008,0.140625,P6M
117002,117009,0.188679245283019,P6M
117002,117010,0.0344827586206897,P6M
117002,117011,0.134615384615385,P6M
117002,117012,0.14,P6M
117002,117013,0.16,P6M
117002,117014,0.1,P6M
117002,117015,0.145454545454545,P6M
117002,117016,0.133333333333333,P6M
117002,117017,0.18,P6M
117002,117018,0.145454545454545,P6M
117002,117019,0.169811320754717,P6M
117002,117020,0.125,P6M
117003,117004,0.166666666666667,P6M
117003,117005,0.214285714285714,P6M
117003,117006,0.152542372881356,P6M
117003,117007,0.104166666666667,P6M
117003,117008,0.163934426229508,P6M
117003,117009,0.12962962962963,P6M
117003,117010,0.16,P6M
117003,117011,0.163265306122449,P6M
117003,117012,0.145833333333333,P6M
117003,117013,0.0980392156862745,P6M
117003,117014,0.142857142857143,P6M
117003,117015,0.150943396226415,P6M
117003,117016,0.178571428571429,P6M
117003,117017,0.1875,P6M
117003,117018,0.150943396226415,P6M
117003,117019,0.153846153846154,P6M
117003,117020,0.196078431372549,P6M
117004,117005,0.17741935483871,P6M
117004,117006,0.140625,P6M
117004,117007,0.16,P6M
117004,117008,0.117647058823529,P6M
117004,117009,0.2,P6M
117004,117010,0.125,P6M
117004,117011,0.127272727272727,P6M
117004,117012,0.153846153846154,P6M
117004,117013,0.173076923076923,P6M
117004,117014,0.30188679245283,P6M
117004,117015,0.2,P6M
117004,117016,0.203389830508475,P6M
117004,117017,0.148148148148148,P6M
117004,117018,0.222222222222222,P6M
117004,117019,0.181818181818182,P6M
117004,117020,0.137931034482759,P6M
117005,117006,0.238095238095238,P6M
117005,117007,0.125,P6M
117005,117008,0.157142857142857,P6M
117005,117009,0.145161290322581,P6M
117005,117010,0.152542372881356,P6M
117005,117011,0.116666666666667,P6M
117005,117012,0.120689655172414,P6M
117005,117013,0.11864406779661,P6M
117005,117014,0.193548387096774,P6M
117005,117015,0.183333333333333,P6M
117005,117016,0.206349206349206,P6M
117005,117017,0.175438596491228,P6M
