Exemplar.Row,Exemplar.Col,Jaccard,Group
114001,114002,0.087719298245614,P3M1
114001,114003,0.156862745098039,P3M1
114001,114004,0.153846153846154,P3M1
114001,114005,0.181818181818182,P3M1
114001,114006,0.153846153846154,P3M1
114001,114007,0.18,P3M1
114001,114008,0.134615384615385,P3M1
114001,114009,0.160714285714286,P3M1
114001,114010,0.16,P3M1
114001,114011,0.107142857142857,P3M1
114001,114012,0.0645161290322581,P3M1
114001,114013,0.0925925925925926,P3M1
114001,114014,0.107142857142857,P3M1
114001,114015,0.130434782608696,P3M1
114001,114016,0.181818181818182,P3M1
114001,114017,0.122448979591837,P3M1
114001,114018,0.1,P3M1
114001,114019,0.0555555555555556,P3M1
114001,114020,0.244897959183673,P3M1
114002,114003,0.112903225806452,P3M1
114002,114004,0.111111111111111,P3M1
114002,114005,0.19047619047619,P3M1
114002,114006,0.111111111111111,P3M1
114002,114007,0.169491525423729,P3M1
114002,114008,0.0952380952380952,P3M1
114002,114009,0.171875,P3M1
114002,114010,0.114754098360656,P3M1
114002,114011,0.142857142857143,P3M1
114002,114012,0.117647058823529,P3M1
114002,114013,0.078125,P3M1
114002,114014,0.142857142857143,P3M1
114002,114015,0.127272727272727,P3M1
114002,114016,0.107142857142857,P3M1
114002,114017,0.160714285714286,P3M1
114002,114018,0.140350877192982,P3M1
114002,114019,0.0806451612903226,P3M1
114002,114020,0.183333333333333,P3M1
114003,114004,0.175438596491228,P3M1
114003,114005,0.125,P3M1
114003,114006,0.116666666666667,P3M1
114003,114007,0.157894736842105,P3M1
114003,114008,0.157894736842105,P3M1
114003,114009,0.180327868852459,P3M1
114003,114010,0.25,P3M1
114003,114011,0.210526315789474,P3M1
114003,114012,0.123076923076923,P3M1
114003,114013,0.178571428571429,P3M1
114003,114014,0.169491525423729,P3M1
114003,114015,0.156862745098039,P3M1
114003,114016,0.0925925925925926,P3M1
114003,114017,0.127272727272727,P3M1
114003,114018,0.107142857142857,P3M1
114003,114019,0.142857142857143,P3M1
114003,114020,0.0967741935483871,P3M1
114004,114005,0.123076923076923,P3M1
114004,114006,0.172413793103448,P3M1
114004,114007,0.196428571428571,P3M1
114004,114008,0.155172413793103,P3M1
114004,114009,0.140625,P3M1
114004,114010,0.1,P3M1
114004,114011,0.129032258064516,P3M1
114004,114012,0.15625,P3M1
114004,114013,0.0806451612903226,P3M1
114004,114014,0.206896551724138,P3M1
114004,114015,0.224489795918367,P3M1
114004,114016,0.153846153846154,P3M1
114004,114017,0.0862068965517241,P3M1
114004,114018,0.0677966101694915,P3M1
114004,114019,0.101694915254237,P3M1
114004,114020,0.0952380952380952,P3M1
114005,114006,0.140625,P3M1
114005,114007,0.2,P3M1
114005,114008,0.107692307692308,P3M1
114005,114009,0.21875,P3M1
114005,114010,0.267857142857143,P3M1
114005,114011,0.19047619047619,P3M1
114005,114012,0.128571428571429,P3M1
114005,114013,0.107692307692308,P3M1
114005,114014,0.153846153846154,P3M1
114005,114015,0.0833333333333333,P3M1
114005,114016,0.181818181818182,P3M1
114005,114017,0.114754098360656,P3M1
114005,114018,0.152542372881356,P3M1
114005,114019,0.0606060606060606,P3M1
114005,114020,0.233333333333333,P3M1
114006,114007,0.155172413793103,P3M1
114006,114008,0.135593220338983,P3M1
114006,114009,0.123076923076923,P3M1
114006,114010,0.157894736842105,P3M1
114006,114011,0.147540983606557,P3M1
114006,114012,0.121212121212121,P3M1
114006,114013,0.0806451612903226,P3M1
114006,114014,0.129032258064516,P3M1
114006,114015,0.176470588235294,P3M1
114006,114016,0.111111111111111,P3M1
114006,114017,0.145454545454545,P3M1
114006,114018,0.125,P3M1
114006,114019,0.140350877192982,P3M1
114006,114020,0.15,P3M1
114007,114008,0.11864406779661,P3M1
114007,114009,0.142857142857143,P3M1
114007,114010,0.160714285714286,P3M1
114007,114011,0.210526315789474,P3M1
114007,114012,0.158730158730159,P3M1
114007,114013,0.178571428571429,P3M1
114007,114014,0.189655172413793,P3M1
114007,114015,0.156862745098039,P3M1
114007,114016,0.204081632653061,P3M1
114007,114017,0.107142857142857,P3M1
114007,114018,0.192307692307692,P3M1
114007,114019,0.103448275862069,P3M1
114007,114020,0.114754098360656,P3M1
114008,114009,0.161290322580645,P3M1
114008,114010,0.140350877192982,P3M1
114008,114011,0.169491525423729,P3M1
114008,114012,0.140625,P3M1
114008,114013,0.157894736842105,P3M1
114008,114014,0.169491525423729,P3M1
114008,114015,0.113207547169811,P3M1
114008,114016,0.18,P3M1
114008,114017,0.169811320754717,P3M1
114008,114018,0.148148148148148,P3M1
114008,114019,0.254901960784314,P3M1
114008,114020,0.133333333333333,P3M1
114009,114010,0.163934426229508,P3M1
114009,114011,0.209677419354839,P3M1
114009,114012,0.0972222222222222,P3M1
114009,114013,0.125,P3M1
114009,114014,0.153846153846154,P3M1
114009,114015,0.140350877192982,P3M1
114009,114016,0.140350877192982,P3M1
114009,114017,0.152542372881356,P3M1
114009,114018,0.0967741935483871,P3M1
114009,114019,0.129032258064516,P3M1
114009,114020,0.233333333333333,P3M1
114010,114011,0.152542372881356,P3M1
114010,114012,0.0746268656716418,P3M1
114010,114013,0.181818181818182,P3M1
114010,114014,0.0967741935483871,P3M1
114010,114015,0.115384615384615,P3M1
114010,114016,0.137254901960784,P3M1
114010,114017,0.173076923076923,P3M1
114010,114018,0.150943396226415,P3M1
114010,114019,0.166666666666667,P3M1
114010,114020,0.175438596491228,P3M1
114011,114012,0.1875,P3M1
114011,114013,0.131147540983607,P3M1
114011,114014,0.2,P3M1
114011,114015,0.127272727272727,P3M1
114011,114016,0.107142857142857,P3M1
114011,114017,0.140350877192982,P3M1
114011,114018,0.101694915254237,P3M1
114011,114019,0.135593220338983,P3M1
114011,114020,0.109375,P3M1
114012,114013,0.106060606060606,P3M1
114012,114014,0.1875,P3M1
114012,114015,0.178571428571429,P3M1
114012,114016,0.178571428571429,P3M1
114012,114017,0.112903225806452,P3M1
114012,114018,0.112903225806452,P3M1
114012,114019,0.163934426229508,P3M1
114012,114020,0.102941176470588,P3M1
114013,114014,0.112903225806452,P3M1
