Exemplar.Row,Exemplar.Col,Jaccard,Group
101001,101002,0.236363636363636,P1
101001,101003,0.228070175438596,P1
101001,101004,0.224489795918367,P1
101001,101005,0.240740740740741,P1
101001,101006,0.230769230769231,P1
101001,101007,0.232142857142857,P1
101001,101008,0.25,P1
101001,101009,0.109090909090909,P1
101001,101010,0.2,P1
101001,101011,0.160714285714286,P1
101001,101012,0.222222222222222,P1
101001,101013,0.140350877192982,P1
101001,101014,0.196428571428571,P1
101001,101015,0.2,P1
101001,101016,0.175438596491228,P1
101001,101017,0.166666666666667,P1
101001,101018,0.296296296296296,P1
101001,101019,0.176470588235294,P1
101001,101020,0.181818181818182,P1
101002,101003,0.236363636363636,P1
101002,101004,0.234042553191489,P1
101002,101005,0.181818181818182,P1
101002,101006,0.215686274509804,P1
101002,101007,0.196428571428571,P1
101002,101008,0.258064516129032,P1
101002,101009,0.18,P1
101002,101010,0.186440677966102,P1
101002,101011,0.235294117647059,P1
101002,101012,0.315789473684211,P1
101002,101013,0.145454545454545,P1
101002,101014,0.203703703703704,P1
101002,101015,0.186440677966102,P1
101002,101016,0.25,P1
101002,101017,0.214285714285714,P1
101002,101018,0.172413793103448,P1
101002,101019,0.16,P1
101002,101020,0.235294117647059,P1
101003,101004,0.224489795918367,P1
101003,101005,0.196428571428571,P1
101003,101006,0.185185185185185,P1
101003,101007,0.232142857142857,P1
101003,101008,0.25,P1
101003,101009,0.196078431372549,P1
101003,101010,0.263157894736842,P1
101003,101011,0.0833333333333333,P1
101003,101012,0.262295081967213,P1
101003,101013,0.181818181818182,P1
101003,101014,0.240740740740741,P1
101003,101015,0.241379310344828,P1
101003,101016,0.240740740740741,P1
101003,101017,0.186440677966102,P1
101003,101018,0.228070175438596,P1
101003,101019,0.176470588235294,P1
101003,101020,0.25,P1
101004,101005,0.14,P1
101004,101006,0.148936170212766,P1
101004,101007,0.25531914893617,P1
101004,101008,0.228070175438596,P1
101004,101009,0.186046511627907,P1
101004,101010,0.192307692307692,P1
101004,101011,0.145833333333333,P1
101004,101012,0.240740740740741,P1
101004,101013,0.122448979591837,P1
101004,101014,0.163265306122449,P1
