Exemplar.Row,Exemplar.Col,Jaccard,Group
117001,117002,0.0634920634920635,P6M
117001,117003,0.125,P6M
117001,117004,0.210526315789474,P6M
117001,117005,0.113636363636364,P6M
117001,117006,0.169811320754717,P6M
117001,117007,0.0612244897959184,P6M
117001,117008,0.155555555555556,P6M
117001,117009,0.159090909090909,P6M
117001,117010,0.106382978723404,P6M
117001,117011,0.103448275862069,P6M
117001,117012,0.113207547169811,P6M
117001,117013,0.106382978723404,P6M
117001,117014,0.125,P6M
117001,117015,0.109090909090909,P6M
117001,117016,0.0416666666666667,P6M
117001,117017,0.140350877192982,P6M
117001,117018,0.148148148148148,P6M
117001,117019,0.116279069767442,P6M
117001,117020,0.0769230769230769,P6M
117002,117003,0.19047619047619,P6M
117002,117004,0.0983606557377049,P6M
117002,117005,0.09375,P6M
117002,117006,0.220588235294118,P6M
117002,117007,0.17741935483871,P6M
117002,117008,0.140625,P6M
117002,117009,0.161290322580645,P6M
117002,117010,0.140625,P6M
117002,117011,0.148648648648649,P6M
117002,117012,0.142857142857143,P6M
117002,117013,0.140625,P6M
117002,117014,0.136363636363636,P6M
117002,117015,0.154929577464789,P6M
117002,117016,0.183333333333333,P6M
117002,117017,0.146666666666667,P6M
117002,117018,0.169014084507042,P6M
117002,117019,0.131147540983607,P6M
117002,117020,0.166666666666667,P6M
117003,117004,0.2,P6M
117003,117005,0.212765957446809,P6M
117003,117006,0.206896551724138,P6M
117003,117007,0.224489795918367,P6M
117003,117008,0.2,P6M
117003,117009,0.156862745098039,P6M
117003,117010,0.153846153846154,P6M
117003,117011,0.142857142857143,P6M
117003,117012,0.264150943396226,P6M
117003,117013,0.111111111111111,P6M
117003,117014,0.148148148148148,P6M
117003,117015,0.131147540983607,P6M
117003,117016,0.208333333333333,P6M
117003,117017,0.19672131147541,P6M
117003,117018,0.25,P6M
117003,117019,0.166666666666667,P6M
117003,117020,0.185185185185185,P6M
117004,117005,0.13953488372093,P6M
117004,117006,0.169811320754717,P6M
117004,117007,0.181818181818182,P6M
117004,117008,0.130434782608696,P6M
117004,117009,0.133333333333333,P6M
117004,117010,0.106382978723404,P6M
117004,117011,0.142857142857143,P6M
117004,117012,0.204081632653061,P6M
117004,117013,0.155555555555556,P6M
117004,117014,0.173913043478261,P6M
