Exemplar.Row,Exemplar.Col,Jaccard,Group
101001,101002,0.173913043478261,P1
101001,101003,0.155555555555556,P1
101001,101004,0.204545454545455,P1
101001,101005,0.163265306122449,P1
101001,101006,0.211538461538462,P1
101001,101007,0.0714285714285714,P1
101001,101008,0.148148148148148,P1
101001,101009,0.229166666666667,P1
101001,101010,0.16,P1
101001,101011,0.152173913043478,P1
101001,101012,0.205128205128205,P1
101001,101013,0.166666666666667,P1
101001,101014,0.102040816326531,P1
101001,101015,0.255813953488372,P1
101001,101016,0.276595744680851,P1
101001,101017,0.204545454545455,P1
101001,101018,0.1875,P1
101001,101019,0.173076923076923,P1
101001,101020,0.1875,P1
101002,101003,0.0508474576271186,P1
101002,101004,0.145454545454545,P1
101002,101005,0.175438596491228,P1
101002,101006,0.23728813559322,P1
101002,101007,0.195652173913043,P1
101002,101008,0.125,P1
101002,101009,0.15,P1
101002,101010,0.236363636363636,P1
101002,101011,0.285714285714286,P1
101002,101012,0.14,P1
101002,101013,0.157894736842105,P1
101002,101014,0.12280701754386,P1
101002,101015,0.185185185185185,P1
101002,101016,0.186440677966102,P1
101002,101017,0.211538461538462,P1
101002,101018,0.240740740740741,P1
101002,101019,0.183333333333333,P1
101002,101020,0.218181818181818,P1
101003,101004,0.270833333333333,P1
101003,101005,0.25,P1
101003,101006,0.183333333333333,P1
101003,101007,0.177777777777778,P1
101003,101008,0.111111111111111,P1
101003,101009,0.196428571428571,P1
101003,101010,0.2,P1
101003,101011,0.173076923076923,P1
101003,101012,0.145833333333333,P1
101003,101013,0.254901960784314,P1
101003,101014,0.192307692307692,P1
101003,101015,0.215686274509804,P1
101003,101016,0.172413793103448,P1
101003,101017,0.196078431372549,P1
101003,101018,0.203703703703704,P1
101003,101019,0.169491525423729,P1
101003,101020,0.120689655172414,P1
101004,101005,0.2,P1
101004,101006,0.161290322580645,P1
101004,101007,0.125,P1
101004,101008,0.163934426229508,P1
101004,101009,0.36,P1
101004,101010,0.196428571428571,P1
101004,101011,0.215686274509804,P1
101004,101012,0.142857142857143,P1
101004,101013,0.203703703703704,P1
101004,101014,0.125,P1
101004,101015,0.211538461538462,P1
101004,101016,0.277777777777778,P1
101004,101017,0.169811320754717,P1
101004,101018,0.11864406779661,P1
101004,101019,0.166666666666667,P1
101004,101020,0.178571428571429,P1
101005,101006,0.245901639344262,P1
101005,101007,0.16,P1
101005,101008,0.136363636363636,P1
101005,101009,0.241379310344828,P1
101005,101010,0.163934426229508,P1
101005,101011,0.222222222222222,P1
101005,101012,0.111111111111111,P1
101005,101013,0.169491525423729,P1
101005,101014,0.196428571428571,P1
101005,101015,0.155172413793103,P1
101005,101016,0.23728813559322,P1
101005,101017,0.178571428571429,P1
101005,101018,0.206896551724138,P1
101005,101019,0.233333333333333,P1
101005,101020,0.186440677966102,P1
101006,101007,0.142857142857143,P1
101006,101008,0.327868852459016,P1
101006,101009,0.21875,P1
101006,101010,0.241935483870968,P1
101006,101011,0.220338983050847,P1
101006,101012,0.245283018867925,P1
101006,101013,0.209677419354839,P1
101006,101014,0.351851851851852,P1
101006,101015,0.17741935483871,P1
101006,101016,0.338983050847458,P1
101006,101017,0.309090909090909,P1
101006,101018,0.266666666666667,P1
101006,101019,0.25,P1
101006,101020,0.245901639344262,P1
101007,101008,0.166666666666667,P1
101007,101009,0.176470588235294,P1
101007,101010,0.25531914893617,P1
101007,101011,0.148936170212766,P1
101007,101012,0.142857142857143,P1
101007,101013,0.212765957446809,P1
101007,101014,0.170212765957447,P1
101007,101015,0.222222222222222,P1
101007,101016,0.173076923076923,P1
101007,101017,0.125,P1
101007,101018,0.234042553191489,P1
101007,101019,0.169811320754717,P1
101007,101020,0.234042553191489,P1
101008,101009,0.222222222222222,P1
101008,101010,0.206349206349206,P1
101008,101011,0.145161290322581,P1
101008,101012,0.120689655172414,P1
101008,101013,0.193548387096774,P1
101008,101014,0.142857142857143,P1
101008,101015,0.263157894736842,P1
101008,101016,0.3,P1
101008,101017,0.290909090909091,P1
101008,101018,0.136363636363636,P1
101008,101019,0.161764705882353,P1
101008,101020,0.171875,P1
101009,101010,0.23728813559322,P1
101009,101011,0.192982456140351,P1
101009,101012,0.148148148148148,P1
101009,101013,0.203389830508475,P1
101009,101014,0.189655172413793,P1
101009,101015,0.232142857142857,P1
101009,101016,0.339285714285714,P1
101009,101017,0.236363636363636,P1
101009,101018,0.2,P1
101009,101019,0.169230769230769,P1
101009,101020,0.2,P1
101010,101011,0.196428571428571,P1
101010,101012,0.173076923076923,P1
101010,101013,0.206896551724138,P1
101010,101014,0.214285714285714,P1
101010,101015,0.236363636363636,P1
101010,101016,0.298245614035088,P1
101010,101017,0.240740740740741,P1
101010,101018,0.224137931034483,P1
101010,101019,0.19047619047619,P1
101010,101020,0.224137931034483,P1
101011,101012,0.166666666666667,P1
101011,101013,0.160714285714286,P1
101011,101014,0.145454545454545,P1
101011,101015,0.166666666666667,P1
101011,101016,0.232142857142857,P1
101011,101017,0.169811320754717,P1
101011,101018,0.2,P1
101011,101019,0.166666666666667,P1
101011,101020,0.2,P1
101012,101013,0.204081632653061,P1
101012,101014,0.212765957446809,P1
101012,101015,0.163265306122449,P1
101012,101016,0.188679245283019,P1
101012,101017,0.191489361702128,P1
101012,101018,0.276595744680851,P1
101012,101019,0.142857142857143,P1
101012,101020,0.2,P1
101013,101014,0.178571428571429,P1
101013,101015,0.32,P1
101013,101016,0.220338983050847,P1
101013,101017,0.226415094339623,P1
101013,101018,0.254545454545455,P1
101013,101019,0.17741935483871,P1
101013,101020,0.30188679245283,P1
101014,101015,0.0847457627118644,P1
101014,101016,0.272727272727273,P1
101014,101017,0.188679245283019,P1
101014,101018,0.240740740740741,P1
101014,101019,0.224137931034483,P1
101014,101020,0.196428571428571,P1
101015,101016,0.206896551724138,P1
101015,101017,0.3125,P1
101015,101018,0.264150943396226,P1
101015,101019,0.203389830508475,P1
101015,101020,0.240740740740741,P1
101016,101017,0.254545454545455,P1
101016,101018,0.19672131147541,P1
101016,101019,0.184615384615385,P1
101016,101020,0.258620689655172,P1
101017,101018,0.178571428571429,P1
101017,101019,0.186440677966102,P1
101017,101020,0.222222222222222,P1
101018,101019,0.254237288135593,P1
101018,101020,0.228070175438596,P1
101019,101020,0.193548387096774,P1
