Exemplar.Row,Exemplar.Col,Jaccard,Group
114001,114002,0.149253731343284,P3M1
114001,114003,0.142857142857143,P3M1
114001,114004,0.151515151515152,P3M1
114001,114005,0.17741935483871,P3M1
114001,114006,0.133333333333333,P3M1
114001,114007,0.193548387096774,P3M1
114001,114008,0.145454545454545,P3M1
114001,114009,0.0923076923076923,P3M1
114001,114010,0.222222222222222,P3M1
114001,114011,0.149253731343284,P3M1
114001,114012,0.134615384615385,P3M1
114001,114013,0.144927536231884,P3M1
114001,114014,0.12,P3M1
114001,114015,0.142857142857143,P3M1
114001,114016,0.140625,P3M1
114001,114017,0.2,P3M1
114001,114018,0.128571428571429,P3M1
114001,114019,0.146666666666667,P3M1
114001,114020,0.2,P3M1
114002,114003,0.101694915254237,P3M1
114002,114004,0.112903225806452,P3M1
114002,114005,0.0476190476190476,P3M1
114002,114006,0.196078431372549,P3M1
114002,114007,0.155172413793103,P3M1
114002,114008,0.037037037037037,P3M1
114002,114009,0.142857142857143,P3M1
114002,114010,0.0606060606060606,P3M1
114002,114011,0.228070175438596,P3M1
114002,114012,0.0612244897959184,P3M1
114002,114013,0.142857142857143,P3M1
114002,114014,0.149253731343284,P3M1
114002,114015,0.101694915254237,P3M1
114002,114016,0.1,P3M1
114002,114017,0.140350877192982,P3M1
114002,114018,0.0588235294117647,P3M1
114002,114019,0.0821917808219178,P3M1
114002,114020,0.1,P3M1
114003,114004,0.142857142857143,P3M1
114003,114005,0.0892857142857143,P3M1
114003,114006,0.0980392156862745,P3M1
114003,114007,0.169811320754717,P3M1
114003,114008,0.0851063829787234,P3M1
114003,114009,0.204081632653061,P3M1
114003,114010,0.120689655172414,P3M1
114003,114011,0.0833333333333333,P3M1
114003,114012,0.0681818181818182,P3M1
114003,114013,0.0983606557377049,P3M1
114003,114014,0.125,P3M1
114003,114015,0.132075471698113,P3M1
114003,114016,0.150943396226415,P3M1
114003,114017,0.2,P3M1
114003,114018,0.155172413793103,P3M1
114003,114019,0.15625,P3M1
114003,114020,0.142857142857143,P3M1
114004,114005,0.226415094339623,P3M1
114004,114006,0.132075471698113,P3M1
114004,114007,0.2,P3M1
114004,114008,0.222222222222222,P3M1
114004,114009,0.188679245283019,P3M1
114004,114010,0.189655172413793,P3M1
114004,114011,0.169491525423729,P3M1
114004,114012,0.159090909090909,P3M1
114004,114013,0.183333333333333,P3M1
114004,114014,0.245901639344262,P3M1
114004,114015,0.142857142857143,P3M1
114004,114016,0.160714285714286,P3M1
114004,114017,0.103448275862069,P3M1
114004,114018,0.183333333333333,P3M1
114004,114019,0.278688524590164,P3M1
114004,114020,0.206349206349206,P3M1
114005,114006,0.0754716981132075,P3M1
114005,114007,0.105263157894737,P3M1
114005,114008,0.209302325581395,P3M1
114005,114009,0.2,P3M1
114005,114010,0.1,P3M1
114005,114011,0.137931034482759,P3M1
114005,114012,0.142857142857143,P3M1
114005,114013,0.0967741935483871,P3M1
114005,114014,0.158730158730159,P3M1
114005,114015,0.12962962962963,P3M1
114005,114016,0.127272727272727,P3M1
114005,114017,0.196078431372549,P3M1
114005,114018,0.114754098360656,P3M1
114005,114019,0.153846153846154,P3M1
114005,114020,0.140625,P3M1
114006,114007,0.208333333333333,P3M1
114006,114008,0.0930232558139535,P3M1
114006,114009,0.122448979591837,P3M1
114006,114010,0.196078431372549,P3M1
114006,114011,0.150943396226415,P3M1
114006,114012,0.102564102564103,P3M1
114006,114013,0.105263157894737,P3M1
114006,114014,0.0793650793650794,P3M1
114006,114015,0.142857142857143,P3M1
114006,114016,0.0555555555555556,P3M1
114006,114017,0.191489361702128,P3M1
114006,114018,0.145454545454545,P3M1
114006,114019,0.186440677966102,P3M1
114006,114020,0.152542372881356,P3M1
114007,114008,0.127659574468085,P3M1
114007,114009,0.0892857142857143,P3M1
114007,114010,0.0983606557377049,P3M1
114007,114011,0.175438596491228,P3M1
114007,114012,0.13953488372093,P3M1
114007,114013,0.131147540983607,P3M1
114007,114014,0.15625,P3M1
114007,114015,0.24,P3M1
114007,114016,0.145454545454545,P3M1
114007,114017,0.107142857142857,P3M1
114007,114018,0.131147540983607,P3M1
114007,114019,0.101449275362319,P3M1
114007,114020,0.174603174603175,P3M1
114008,114009,0.136363636363636,P3M1
114008,114010,0.191489361702128,P3M1
114008,114011,0.0566037735849057,P3M1
114008,114012,0.225806451612903,P3M1
114008,114013,0.0943396226415094,P3M1
114008,114014,0.125,P3M1
