Exemplar.Row,Exemplar.Col,Jaccard,Group
116001,116002,0.17741935483871,P6
116001,116003,0.103448275862069,P6
116001,116004,0.169811320754717,P6
116001,116005,0.246153846153846,P6
116001,116006,0.129032258064516,P6
116001,116007,0.135593220338983,P6
116001,116008,0.135593220338983,P6
116001,116009,0.171428571428571,P6
116001,116010,0.180327868852459,P6
116001,116011,0.133333333333333,P6
116001,116012,0.133333333333333,P6
116001,116013,0.133333333333333,P6
116001,116014,0.0793650793650794,P6
116001,116015,0.101694915254237,P6
116001,116016,0.103448275862069,P6
116001,116017,0.0923076923076923,P6
116001,116018,0.109090909090909,P6
116001,116019,0.192982456140351,P6
116001,116020,0.133333333333333,P6
116002,116003,0.120689655172414,P6
116002,116004,0.166666666666667,P6
116002,116005,0.171428571428571,P6
116002,116006,0.109375,P6
116002,116007,0.192982456140351,P6
116002,116008,0.214285714285714,P6
116002,116009,0.0921052631578947,P6
116002,116010,0.17741935483871,P6
116002,116011,0.112903225806452,P6
116002,116012,0.15,P6
116002,116013,0.0952380952380952,P6
116002,116014,0.112903225806452,P6
116002,116015,0.11864406779661,P6
116002,116016,0.203703703703704,P6
116002,116017,0.2,P6
116002,116018,0.169811320754717,P6
116002,116019,0.189655172413793,P6
116002,116020,0.131147540983607,P6
116003,116004,0.125,P6
116003,116005,0.140625,P6
116003,116006,0.169811320754717,P6
116003,116007,0.134615384615385,P6
116003,116008,0.0925925925925926,P6
116003,116009,0.193548387096774,P6
116003,116010,0.142857142857143,P6
116003,116011,0.0909090909090909,P6
116003,116012,0.132075471698113,P6
116003,116013,0.132075471698113,P6
116003,116014,0.176470588235294,P6
116003,116015,0.0961538461538462,P6
116003,116016,0.0980392156862745,P6
116003,116017,0.235294117647059,P6
116003,116018,0.152173913043478,P6
116003,116019,0.153846153846154,P6
116003,116020,0.111111111111111,P6
116004,116005,0.245614035087719,P6
116004,116006,0.132075471698113,P6
116004,116007,0.163265306122449,P6
116004,116008,0.14,P6
116004,116009,0.2,P6
116004,116010,0.0508474576271186,P6
116004,116011,0.208333333333333,P6
116004,116012,0.137254901960784,P6
116004,116013,0.0740740740740741,P6
116004,116014,0.0740740740740741,P6
116004,116015,0.1,P6
116004,116016,0.148936170212766,P6
116004,116017,0.109090909090909,P6
116004,116018,0.186046511627907,P6
116004,116019,0.16,P6
116004,116020,0.137254901960784,P6
116005,116006,0.128571428571429,P6
116005,116007,0.117647058823529,P6
116005,116008,0.206349206349206,P6
116005,116009,0.213333333333333,P6
116005,116010,0.10958904109589,P6
116005,116011,0.203125,P6
116005,116012,0.184615384615385,P6
116005,116013,0.0845070422535211,P6
116005,116014,0.166666666666667,P6
116005,116015,0.138461538461538,P6
116005,116016,0.123076923076923,P6
116005,116017,0.111111111111111,P6
116005,116018,0.129032258064516,P6
116005,116019,0.184615384615385,P6
116005,116020,0.0845070422535211,P6
116006,116007,0.120689655172414,P6
116006,116008,0.140350877192982,P6
116006,116009,0.159420289855072,P6
116006,116010,0.129032258064516,P6
116006,116011,0.178571428571429,P6
116006,116012,0.178571428571429,P6
116006,116013,0.11864406779661,P6
116006,116014,0.137931034482759,P6
116006,116015,0.0862068965517241,P6
116006,116016,0.169811320754717,P6
116006,116017,0.169491525423729,P6
116006,116018,0.113207547169811,P6
116006,116019,0.0819672131147541,P6
116006,116020,0.178571428571429,P6
116007,116008,0.148148148148148,P6
116007,116009,0.149253731343284,P6
116007,116010,0.175438596491228,P6
116007,116011,0.0862068965517241,P6
116007,116012,0.125,P6
116007,116013,0.145454545454545,P6
116007,116014,0.105263157894737,P6
116007,116015,0.176470588235294,P6
116007,116016,0.156862745098039,P6
116007,116017,0.137931034482759,P6
116007,116018,0.0980392156862745,P6
116007,116019,0.105263157894737,P6
116007,116020,0.125,P6
116008,116009,0.132352941176471,P6
116008,116010,0.0806451612903226,P6
116008,116011,0.145454545454545,P6
116008,116012,0.125,P6
116008,116013,0.125,P6
116008,116014,0.145454545454545,P6
116008,116015,0.176470588235294,P6
116008,116016,0.229166666666667,P6
116008,116017,0.11864406779661,P6
116008,116018,0.217391304347826,P6
116008,116019,0.145454545454545,P6
116008,116020,0.0862068965517241,P6
116009,116010,0.138888888888889,P6
116009,116011,0.130434782608696,P6
116009,116012,0.2,P6
116009,116013,0.147058823529412,P6
116009,116014,0.181818181818182,P6
116009,116015,0.119402985074627,P6
116009,116016,0.138461538461538,P6
116009,116017,0.157142857142857,P6
116009,116018,0.126984126984127,P6
116009,116019,0.0985915492957746,P6
116009,116020,0.147058823529412,P6
116010,116011,0.172413793103448,P6
116010,116012,0.0793650793650794,P6
116010,116013,0.214285714285714,P6
116010,116014,0.0793650793650794,P6
116010,116015,0.140350877192982,P6
116010,116016,0.12280701754386,P6
116010,116017,0.126984126984127,P6
116010,116018,0.0892857142857143,P6
116010,116019,0.152542372881356,P6
116010,116020,0.114754098360656,P6
116011,116012,0.0666666666666667,P6
116011,116013,0.0847457627118644,P6
116011,116014,0.12280701754386,P6
116011,116015,0.150943396226415,P6
116011,116016,0.111111111111111,P6
116011,116017,0.155172413793103,P6
116011,116018,0.117647058823529,P6
116011,116019,0.185185185185185,P6
116011,116020,0.0847457627118644,P6
116012,116013,0.0847457627118644,P6
116012,116014,0.103448275862069,P6
116012,116015,0.0517241379310345,P6
116012,116016,0.153846153846154,P6
116012,116017,0.155172413793103,P6
116012,116018,0.14,P6
116012,116019,0.0666666666666667,P6
116012,116020,0.103448275862069,P6
116013,116014,0.142857142857143,P6
116013,116015,0.150943396226415,P6
116013,116016,0.132075471698113,P6
116013,116017,0.135593220338983,P6
116013,116018,0.14,P6
116013,116019,0.12280701754386,P6
116013,116020,0.103448275862069,P6
116014,116015,0.173076923076923,P6
116014,116016,0.0909090909090909,P6
116014,116017,0.135593220338983,P6
116014,116018,0.0961538461538462,P6
116014,116019,0.142857142857143,P6
116014,116020,0.142857142857143,P6
116015,116016,0.117647058823529,P6
116015,116017,0.142857142857143,P6
116015,116018,0.0384615384615385,P6
116015,116019,0.196078431372549,P6
116015,116020,0.0701754385964912,P6
116016,116017,0.0862068965517241,P6
116016,116018,0.127659574468085,P6
116016,116019,0.0909090909090909,P6
116016,116020,0.0909090909090909,P6
116017,116018,0.0909090909090909,P6
116017,116019,0.116666666666667,P6
116017,116020,0.135593220338983,P6
116018,116019,0.1875,P6
116018,116020,0.14,P6
116019,116020,0.142857142857143,P6
