Exemplar.Row,Exemplar.Col,Jaccard,Group
101001,101002,0.181818181818182,P1
101001,101003,0.230769230769231,P1
101001,101004,0.185185185185185,P1
101001,101005,0.184615384615385,P1
101001,101006,0.206896551724138,P1
101001,101007,0.224137931034483,P1
101001,101008,0.333333333333333,P1
101001,101009,0.15,P1
101001,101010,0.161290322580645,P1
101001,101011,0.245283018867925,P1
101001,101012,0.203389830508475,P1
101001,101013,0.1875,P1
101001,101014,0.280701754385965,P1
101001,101015,0.25,P1
101001,101016,0.232142857142857,P1
101001,101017,0.206896551724138,P1
101001,101018,0.267857142857143,P1
101001,101019,0.254237288135593,P1
101001,101020,0.175438596491228,P1
101002,101003,0.1875,P1
101002,101004,0.1875,P1
101002,101005,0.166666666666667,P1
101002,101006,0.188679245283019,P1
101002,101007,0.163636363636364,P1
101002,101008,0.160714285714286,P1
101002,101009,0.169811320754717,P1
101002,101010,0.160714285714286,P1
101002,101011,0.156862745098039,P1
101002,101012,0.230769230769231,P1
101002,101013,0.162790697674419,P1
101002,101014,0.222222222222222,P1
101002,101015,0.137254901960784,P1
101002,101016,0.26530612244898,P1
101002,101017,0.235294117647059,P1
101002,101018,0.185185185185185,P1
101002,101019,0.218181818181818,P1
101002,101020,0.176470588235294,P1
101003,101004,0.12,P1
101003,101005,0.232142857142857,P1
101003,101006,0.24,P1
101003,101007,0.145454545454545,P1
101003,101008,0.207547169811321,P1
101003,101009,0.297872340425532,P1
101003,101010,0.207547169811321,P1
101003,101011,0.234042553191489,P1
101003,101012,0.285714285714286,P1
101003,101013,0.166666666666667,P1
101003,101014,0.274509803921569,P1
101003,101015,0.212765957446809,P1
101003,101016,0.270833333333333,P1
101003,101017,0.215686274509804,P1
101003,101018,0.26,P1
101003,101019,0.245283018867925,P1
101003,101020,0.25531914893617,P1
101004,101005,0.277777777777778,P1
101004,101006,0.192307692307692,P1
101004,101007,0.125,P1
101004,101008,0.230769230769231,P1
101004,101009,0.270833333333333,P1
101004,101010,0.163636363636364,P1
101004,101011,0.115384615384615,P1
101004,101012,0.235294117647059,P1
101004,101013,0.13953488372093,P1
101004,101014,0.181818181818182,P1
101004,101015,0.14,P1
101004,101016,0.109090909090909,P1
101004,101017,0.148148148148148,P1
101004,101018,0.188679245283019,P1
101004,101019,0.157894736842105,P1
101004,101020,0.18,P1
101005,101006,0.153846153846154,P1
101005,101007,0.169230769230769,P1
101005,101008,0.166666666666667,P1
101005,101009,0.254237288135593,P1
101005,101010,0.166666666666667,P1
101005,101011,0.224137931034483,P1
101005,101012,0.1875,P1
101005,101013,0.169811320754717,P1
101005,101014,0.164179104477612,P1
101005,101015,0.228070175438596,P1
101005,101016,0.15625,P1
101005,101017,0.25,P1
101005,101018,0.206349206349206,P1
101005,101019,0.17910447761194,P1
101005,101020,0.220338983050847,P1
101006,101007,0.189655172413793,P1
101006,101008,0.147540983606557,P1
