Exemplar.Row,Exemplar.Col,Jaccard,Group
114001,114002,0.142857142857143,P3M1
114001,114003,0.157894736842105,P3M1
114001,114004,0.12962962962963,P3M1
114001,114005,0.109090909090909,P3M1
114001,114006,0.216666666666667,P3M1
114001,114007,0.166666666666667,P3M1
114001,114008,0.228070175438596,P3M1
114001,114009,0.175438596491228,P3M1
114001,114010,0.150943396226415,P3M1
114001,114011,0.0833333333333333,P3M1
114001,114012,0.226415094339623,P3M1
114001,114013,0.131147540983607,P3M1
114001,114014,0.116666666666667,P3M1
114001,114015,0.0952380952380952,P3M1
114001,114016,0.101694915254237,P3M1
114001,114017,0.135593220338983,P3M1
114001,114018,0.174603174603175,P3M1
114001,114019,0.12280701754386,P3M1
114001,114020,0.1,P3M1
114002,114003,0.206896551724138,P3M1
114002,114004,0.140350877192982,P3M1
114002,114005,0.101694915254237,P3M1
114002,114006,0.184615384615385,P3M1
114002,114007,0.121212121212121,P3M1
114002,114008,0.15625,P3M1
114002,114009,0.183333333333333,P3M1
114002,114010,0.203703703703704,P3M1
114002,114011,0.0952380952380952,P3M1
114002,114012,0.189655172413793,P3M1
114002,114013,0.158730158730159,P3M1
114002,114014,0.245614035087719,P3M1
114002,114015,0.140625,P3M1
114002,114016,0.254545454545455,P3M1
114002,114017,0.203389830508475,P3M1
114002,114018,0.278688524590164,P3M1
114002,114019,0.114754098360656,P3M1
114002,114020,0.111111111111111,P3M1
114003,114004,0.134615384615385,P3M1
114003,114005,0.113207547169811,P3M1
114003,114006,0.267857142857143,P3M1
114003,114007,0.133333333333333,P3M1
114003,114008,0.172413793103448,P3M1
114003,114009,0.274509803921569,P3M1
114003,114010,0.134615384615385,P3M1
114003,114011,0.105263157894737,P3M1
114003,114012,0.285714285714286,P3M1
114003,114013,0.0983606557377049,P3M1
114003,114014,0.181818181818182,P3M1
114003,114015,0.155172413793103,P3M1
114003,114016,0.105263157894737,P3M1
114003,114017,0.120689655172414,P3M1
114003,114018,0.220338983050847,P3M1
114003,114019,0.107142857142857,P3M1
114003,114020,0.0847457627118644,P3M1
114004,114005,0.148936170212766,P3M1
114004,114006,0.157894736842105,P3M1
114004,114007,0.105263157894737,P3M1
114004,114008,0.125,P3M1
114004,114009,0.111111111111111,P3M1
114004,114010,0.102040816326531,P3M1
114004,114011,0.16,P3M1
114004,114012,0.0943396226415094,P3M1
114004,114013,0.148148148148148,P3M1
114004,114014,0.0909090909090909,P3M1
114004,114015,0.0333333333333333,P3M1
114004,114016,0.137254901960784,P3M1
114004,114017,0.132075471698113,P3M1
114004,114018,0.155172413793103,P3M1
114004,114019,0.14,P3M1
114004,114020,0.113207547169811,P3M1
114005,114006,0.157894736842105,P3M1
114005,114007,0.0862068965517241,P3M1
114005,114008,0.0862068965517241,P3M1
114005,114009,0.132075471698113,P3M1
114005,114010,0.148936170212766,P3M1
114005,114011,0.137254901960784,P3M1
114005,114012,0.0545454545454545,P3M1
114005,114013,0.148148148148148,P3M1
114005,114014,0.111111111111111,P3M1
114005,114015,0.192307692307692,P3M1
114005,114016,0.0740740740740741,P3M1
114005,114017,0.132075471698113,P3M1
114005,114018,0.196428571428571,P3M1
114005,114019,0.0961538461538462,P3M1
114005,114020,0.0535714285714286,P3M1
114006,114007,0.0869565217391304,P3M1
114006,114008,0.136363636363636,P3M1
114006,114009,0.220338983050847,P3M1
114006,114010,0.11864406779661,P3M1
114006,114011,0.147540983606557,P3M1
114006,114012,0.129032258064516,P3M1
114006,114013,0.0571428571428571,P3M1
114006,114014,0.180327868852459,P3M1
114006,114015,0.138461538461538,P3M1
114006,114016,0.09375,P3M1
114006,114017,0.107692307692308,P3M1
114006,114018,0.215384615384615,P3M1
114006,114019,0.15,P3M1
114006,114020,0.126984126984127,P3M1
114007,114008,0.2,P3M1
114007,114009,0.169491525423729,P3M1
114007,114010,0.125,P3M1
114007,114011,0.116666666666667,P3M1
114007,114012,0.218181818181818,P3M1
114007,114013,0.109375,P3M1
114007,114014,0.131147540983607,P3M1
114007,114015,0.145161290322581,P3M1
114007,114016,0.175438596491228,P3M1
114007,114017,0.112903225806452,P3M1
114007,114018,0.169230769230769,P3M1
114007,114019,0.137931034482759,P3M1
114007,114020,0.133333333333333,P3M1
114008,114009,0.210526315789474,P3M1
114008,114010,0.188679245283019,P3M1
114008,114011,0.0983606557377049,P3M1
114008,114012,0.135593220338983,P3M1
114008,114013,0.0923076923076923,P3M1
114008,114014,0.112903225806452,P3M1
114008,114015,0.183333333333333,P3M1
114008,114016,0.135593220338983,P3M1
114008,114017,0.210526315789474,P3M1
114008,114018,0.1875,P3M1
114008,114019,0.178571428571429,P3M1
114008,114020,0.236363636363636,P3M1
114009,114010,0.111111111111111,P3M1
114009,114011,0.103448275862069,P3M1
114009,114012,0.163636363636364,P3M1
114009,114013,0.172413793103448,P3M1
114009,114014,0.137931034482759,P3M1
114009,114015,0.0967741935483871,P3M1
114009,114016,0.103448275862069,P3M1
114009,114017,0.157894736842105,P3M1
114009,114018,0.216666666666667,P3M1
114009,114019,0.125,P3M1
114009,114020,0.160714285714286,P3M1
114010,114011,0.0545454545454545,P3M1
114010,114012,0.0943396226415094,P3M1
114010,114013,0.127272727272727,P3M1
114010,114014,0.25,P3M1
114010,114015,0.127272727272727,P3M1
114010,114016,0.115384615384615,P3M1
114010,114017,0.132075471698113,P3M1
114010,114018,0.155172413793103,P3M1
114010,114019,0.163265306122449,P3M1
114010,114020,0.0925925925925926,P3M1
114011,114012,0.0508474576271186,P3M1
114011,114013,0.1,P3M1
114011,114014,0.103448275862069,P3M1
114011,114015,0.11864406779661,P3M1
114011,114016,0.127272727272727,P3M1
114011,114017,0.142857142857143,P3M1
114011,114018,0.126984126984127,P3M1
114011,114019,0.12962962962963,P3M1
114011,114020,0.125,P3M1
114012,114013,0.178571428571429,P3M1
114012,114014,0.12280701754386,P3M1
114012,114015,0.137931034482759,P3M1
114012,114016,0.169811320754717,P3M1
114012,114017,0.163636363636364,P3M1
114012,114018,0.126984126984127,P3M1
114012,114019,0.12962962962963,P3M1
114012,114020,0.105263157894737,P3M1
114013,114014,0.114754098360656,P3M1
114013,114015,0.129032258064516,P3M1
114013,114016,0.157894736842105,P3M1
114013,114017,0.192982456140351,P3M1
114013,114018,0.136363636363636,P3M1
114013,114019,0.160714285714286,P3M1
114013,114020,0.116666666666667,P3M1
114014,114015,0.114754098360656,P3M1
114014,114016,0.142857142857143,P3M1
114014,114017,0.2,P3M1
114014,114018,0.158730158730159,P3M1
114014,114019,0.145454545454545,P3M1
114014,114020,0.160714285714286,P3M1
114015,114016,0.157894736842105,P3M1
114015,114017,0.0967741935483871,P3M1
114015,114018,0.136363636363636,P3M1
114015,114019,0.0833333333333333,P3M1
114015,114020,0.0634920634920635,P3M1
114016,114017,0.185185185185185,P3M1
114016,114018,0.203389830508475,P3M1
114016,114019,0.12962962962963,P3M1
114016,114020,0.0862068965517241,P3M1
114017,114018,0.158730158730159,P3M1
114017,114019,0.125,P3M1
114017,114020,0.140350877192982,P3M1
114018,114019,0.147540983606557,P3M1
114018,114020,0.161290322580645,P3M1
114019,114020,0.215686274509804,P3M1
